Culture,Criticality,Criticality Modifier,Initial Known,Inter Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.26106882,0.244799811,0.948820119,0.172581059,0.749329883,0.48605691,0.763428375,0.301997496,0.658960718,0.486400766,0.340479878,0.474498328
0.823573099,0.960047244,0.392692162,0.690898632,0.171876567,0.943933604,0.522022122,0.838447527,0.662803962,0.297867036,0.605735982,0.099637681
0.81819805,0.273237418,0.179634764,0.364496637,0.171097148,0.991080311,0.721276772,0.333478709,0.836899335,0.175867672,0.58832363,0.469798658
0.863483885,0.41766282,0.847139561,0.363926833,0.797407193,0.395650531,0.455543239,0.589406518,0.829977948,0.333644239,0.527973287,0.709876543
0.475565835,0.323766457,0.082001238,0.978924179,0.185583303,0.224784122,0.606712922,0.247523878,0.932470163,0.151249775,0.241536972,0
0.462907859,0.781307381,0.673850342,0.636222977,0.447654476,0.614721166,0.154388426,0.209814447,0.42951434,0.15336938,0.417171578,0
0.859244077,0.983503018,0.098749819,0.921579795,0.353999504,0.590153676,0.144024331,0.598492579,0.432986959,0.057400332,0.608608688,0.5
0.48088298,0.000757897,0.494171752,0.170261202,0.793087044,0.846323414,0.437545086,0.740578033,0.652415846,0.146672772,0.453413733,0
0.548034047,0.301980897,0.48484626,0.207856044,0.049611057,0.725142823,0.167266797,0.816319971,0.087902215,0.102351979,0.776741146,0.25
0.708953169,0.71357675,0.952453495,0.838494448,0.940157428,0.627273112,0.689340693,0.14290337,0.140750282,0.382742666,0.479753636,0
0.311748938,0.70150582,0.410374184,0.400076734,0.124233474,0.307591482,0.403616368,0.293463963,0.328610888,0.164934921,0.279723522,0.369897959
0.691544856,0.516232897,0.574208842,0.383421306,0.141183724,0.3442014,0.327927387,0.039814552,0.097716667,0.184585801,0.436162116,0.277777778
0.047609497,0.598801385,0.19691915,0.980777232,0.566818042,0.494212271,0.270266062,0.994350483,0.576788991,0.146984908,0.152153728,0
0.267901937,0.72470435,0.915500843,0.393182555,0.739899163,0.18400163,0.540668159,0.540280903,0.110050613,0.445296124,0.196814464,0.263671875
0.699271435,0.283993213,0.820758741,0.718153143,0.40005004,0.931179505,0.629950924,0.647663761,0.896952999,0.341187668,0.524813571,0.556640625
0.128634639,0.339597012,0.898945304,0.271946969,0.244636004,0.500162501,0.534861858,0.644100804,0.569582832,0.397626997,0.341059903,0.656512605
0.466984361,0.789531251,0.941922548,0.382866206,0.510444965,0.693956967,0.838844693,0.380889819,0.289697461,0.634272625,0.456604428,0.556089744
0.512913859,0.232650076,0.168727438,0.60985057,0.401189376,0.977472546,0.554464092,0.696166264,0.273149832,0.113782914,0.592257749,0.487637363
0.726860658,0.977875536,0.819744356,0.511672531,0.20783076,0.69370682,0.236906569,0.737586994,0.4435699,0.208256942,0.340728663,0.568181818
0.779667369,0.104029349,0.32721896,0.395756299,0.149707493,0.616880081,0.783560521,0.135031613,0.958655677,0.220636212,0.575790855,0.269685039
0.735602153,0.45044859,0.078202816,0.306696469,0.686071086,0.195126871,0.56372543,0.106174239,0.309150755,0.103164432,0.345989994,0.308333333
0.30541996,0.885419587,0.433853775,0.755122281,0.750234591,0.835551111,0.637288475,0.437396512,0.157325462,0.282875176,0.399868724,0.11682243
0.068176045,0.919709514,0.212865425,0.332093943,0.190741219,0.505594798,0.037156733,0.59877229,0.597407739,0.077600001,0.28213422,0.178571429
0.393427859,0.733707647,0.299874466,0.838141463,0.756827603,0.986652786,0.27888648,0.123889066,0.573485372,0.119085343,0.663763193,0
0.124433635,0.097106731,0.292872559,0.001469737,0.63763347,0.565547224,0.194620842,0.203240338,0.400799005,0.063309214,0.298559649,0.625
0.704062834,0.941245246,0.947996443,0.220809602,0.191545762,0.958162398,0.887332506,0.269053427,0.753656466,0.875141828,0.48883276,0.667728853
0.051980188,0.599202919,0.04316883,0.813840361,0.639122245,0.13474137,0.620117166,0.776187264,0.829873391,0.109803458,0.060063942,0.124309392
0.531278807,0.352833601,0.722954642,0.878886103,0.6288258,0.05717365,0.217079929,0.585909321,0.257807224,0.105995803,0.091465096,0
0.95495088,0.699029428,0.301927951,0.914751974,0.388721886,0.33456827,0.833889399,0.605294057,0.223210327,0.259938298,0.505639486,0.539291217
0.154781375,0.428107912,0.000520279,0.729805176,0.635232585,0.266635663,0.466154551,0.318271308,0.193470293,0.053304764,0.186418776,0.533333333
0.819402,0.039360722,0.135386719,0.643754691,0.006188406,0.730773978,0.593386251,0.223099644,0.831585302,0.128144484,0.469987062,0.625
0.785057574,0.322980859,0.920518469,0.224636817,0.210954916,0.71223988,0.083348784,0.291587116,0.605910993,0.140877267,0.611071903,0
0.173572083,0.413544376,0.502850066,0.783792496,0.984834189,0.791927261,0.464918808,0.793335016,0.51334308,0.189804903,0.399488272,0.565068493
0.23353342,0.531743664,0.076528205,0.874075254,0.030248659,0.595809126,0.686490305,0.589355014,0.261317708,0.118546581,0.389985613,0.44241573
0.859452332,0.794801946,0.751891127,0.631433423,0.217406798,0.712303911,0.293252562,0.783536541,0.968329662,0.359169709,0.606513041,0
0.002284312,0.128413286,0.312104575,0.984269645,0.952802341,0.022501498,0.579592382,0.555292328,0.407626052,0.134738826,0.011678719,0
0.610064404,0.421090203,0.51121026,0.97230088,0.053728211,0.257841748,0.213050412,0.103327539,0.950471453,0.147197504,0.326762285,0.25
0.005588178,0.843143397,0.906685506,0.068976358,0.162714132,0.337225019,0.403359605,0.236878409,0.899704298,0.466687978,0.132491014,0.430327869
0.169657685,0.938958413,0.24459905,0.208996037,0.912395754,0.231781491,0.512196167,0.596573064,0.576324756,0.225972224,0.243850759,0.51056338
0.736566101,0.592105173,0.70347173,0.907905142,0.375159622,0.177347763,0.827607566,0.846728924,0.294549541,0.375752279,0.331066757,0.210817717
0.368473563,0.465788177,0.80241965,0.451198138,0.538307036,0.510463358,0.280106429,0.530840923,0.100529456,0.203949011,0.402733574,0.405092593
0.059470446,0.653009687,0.63871295,0.344760106,0.349587879,0.177118834,0.153310172,0.020754896,0.151113163,0.177953436,0.071669546,0.3125
0.746974101,0.549315495,0.063247029,0.817828576,0.423566819,0.574703777,0.644891547,0.214353874,0.626166881,0.107533506,0.426972577,0.382352941
0.807382836,0.481319364,0.997443393,0.192255343,0.582707841,0.567112118,0.066694135,0.030299348,0.628122388,0.23072533,0.560647816,0.555555556
0.998798592,0.010226682,0.921944342,0.328091403,0.358625754,0.50223454,0.312422143,0.915033781,0.161165314,0.234371285,0.540629753,0.166666667
0.352707979,0.895324511,0.195471143,0.666914231,0.821737834,0.444597305,0.071307873,0.209379509,0.043896123,0.061704305,0.190132475,0.625
0.00455943,0.646902931,0.871450355,0.515746681,0.824285898,0.078279342,0.414245458,0.216927768,0.980067327,0.418316976,0.050944173,0.754950495
0.006632024,0.814841276,0.73425021,0.765589986,0.905170115,0.02617496,0.106106109,0.849518383,0.245376918,0.230944203,0.038064319,0.5
0.836964658,0.337642114,0.089040426,0.124110062,0.326584508,0.413230525,0.884018616,0.267334125,0.352142278,0.128701129,0.414947741,0.036407767
0.51279435,0.573609307,0.156755246,0.016190065,0.828712057,0.636541783,0.396094101,0.03877712,0.462231557,0.103467378,0.528897573,0.173611111
0.293002672,0.103686565,0.975439584,0.780376991,0.904031122,0.621782071,0.831635239,0.959901023,0.772504471,0.472186021,0.465856257,0.442047377
0.204103974,0.019890553,0.598509729,0.740101776,0.459758485,0.45210607,0.908668102,0.853561348,0.265890382,0.257068763,0.298513724,0.124045802
0.39033907,0.696542689,0.778401912,0.526206976,0.772849868,0.194053916,0.212915438,0.412557731,0.813967041,0.253326566,0.272707033,0.462962963
0.430447545,0.337249349,0.856382354,0.656146649,0.60374883,0.565560788,0.20288011,0.215549412,0.482632912,0.172961756,0.453555079,0.678571429
0.797485842,0.038867056,0.483170201,0.307291103,0.739765315,0.112938203,0.178592757,0.537249338,0.259824763,0.083249793,0.272829469,0.625
0.297019707,0.588930152,0.49543185,0.920216719,0.224717467,0.547036459,0.042549856,0.580359364,0.307027533,0.108647436,0.203649845,0
0.739089107,0.120799397,0.911451679,0.638959615,0.446299331,0.56774904,0.786787598,0.559701939,0.906885202,0.479059219,0.48553127,0.087463557
0.518928398,0.582517652,0.086880391,0.931661548,0.240070059,0.107085651,0.113781924,0.936030509,0.299807572,0.048259794,0.13860097,0
0.597431789,0.233714523,0.186740486,0.643298864,0.630145928,0.975345135,0.222880829,0.670611153,0.751008466,0.072071833,0.452836669,0
0.516303072,0.26402149,0.872166592,0.365172707,0.14121807,0.239732863,0.335065104,0.965003473,0.406702548,0.315851627,0.34659995,0.611111111
0.403648751,0.270497191,0.974229685,0.643039379,0.727851323,0.485725889,0.694141991,0.464129493,0.19276663,0.308782392,0.420273091,0.496575342
0.005632919,0.258630481,0.883810496,0.924014103,0.146571596,0.272213977,0.60261505,0.896421784,0.862312717,0.401179596,0.09928192,0.071721311
0.093630259,0.241683503,0.554934003,0.727376466,0.200109705,0.858637723,0.525329469,0.881015804,0.810951205,0.169773022,0.308103039,0
0.905900318,0.993390244,0.095745068,0.478341839,0.575821672,0.289341238,0.495950389,0.631974848,0.971697441,0.142714215,0.486782466,0.37037037
0.114893362,0.396424202,0.452511731,0.617126123,0.156192542,0.202021601,0.766331665,0.062103475,0.531344906,0.266695742,0.13228887,0.077319588
0.815542559,0.869077693,0.835954705,0.114012384,0.162097155,0.10519583,0.458619483,0.906610078,0.299388854,0.343613824,0.246261399,0
0.445984671,0.697588252,0.700609513,0.055633041,0.72606582,0.749607957,0.325243462,0.738257767,0.699545463,0.28859573,0.525557845,0.31779661
0.134005165,0.944411853,0.157240876,0.524406657,0.476982297,0.447487621,0.480078228,0.499314774,0.547911177,0.1325126,0.17604684,0
0.487844895,0.393458501,0.72481635,0.051554223,0.53902798,0.300209963,0.856886046,0.43353783,0.202711477,0.344856109,0.339190417,0.164141414
0.699509524,0.710071935,0.374349776,0.433959442,0.684039819,0.668345412,0.725950074,0.727027253,0.420875019,0.225615555,0.507791787,0.332512315
0.499347625,0.72836168,0.5466283,0.348994191,0.372309135,0.309642198,0.926086151,0.687502673,0.453292098,0.346411111,0.33337451,0.155187075
0.739395979,0.079359565,0.334133232,0.395766028,0.356057999,0.54824837,0.210820972,0.036164286,0.752044424,0.110436865,0.648412502,0.15625
0.302026883,0.976238227,0.995812948,0.876007792,0.859859492,0.420906499,0.225332384,0.38397538,0.917841699,0.37631324,0.389235253,0.528846154
0.526970644,0.020108991,0.595850225,0.921185599,0.615630861,0.317478974,0.750105731,0.067953933,0.805998481,0.357837406,0.274338877,0
0.183494262,0.122977199,0.906241437,0.612917942,0.430606916,0.834739716,0.317677915,0.384091532,0.826567888,0.296012767,0.352011564,0
0.403019815,0.870900218,0.478618263,0.341500278,0.786586963,0.551883498,0.877588917,0.845250517,0.036161284,0.335159159,0.459369715,0.682634731
0.443733794,0.382689977,0.973298019,0.736034822,0.329511021,0.11818679,0.836814211,0.911269815,0.268888958,0.492333759,0.166626571,0.1201373
0.857205674,0.239132337,0.294203415,0.023331675,0.898360822,0.520126456,0.665649021,0.112921691,0.559774912,0.152407975,0.556604311,0.139705882
0.780926864,0.284098697,0.162264827,0.572959702,0.244168875,0.069109968,0.551262312,0.752227429,0.151764106,0.111424965,0.209758544,0.337078652
0.669555782,0.747515297,0.5198437,0.24085778,0.266598859,0.229818467,0.83832457,0.197629059,0.817157265,0.472100764,0.485595334,0.535260483
0.05042806,0.913515307,0.829746869,0.746438442,0.333203391,0.667990027,0.090960299,0.510501575,0.729658766,0.244795766,0.222391509,0.4375
0.07809566,0.993513022,0.016602966,0.437098313,0.420116463,0.400927262,0.535551471,0.53692077,0.334413019,0.069232076,0.149549774,0
0.755455919,0.477089194,0.477291768,0.006883015,0.019193436,0.039844774,0.694794097,0.067517698,0.231540768,0.215664858,0.220008986,0.463867188
0.468485255,0.92593794,0.630841358,0.619879312,0.385061629,0.482572981,0.732835428,0.64389485,0.954114027,0.543933526,0.442484713,0.295454545
0.485218861,0.939909921,0.247072198,0.096345568,0.596547444,0.873436379,0.912310069,0.926722426,0.534592566,0.292838229,0.557337532,0.387795276
0.276820892,0.172652228,0.405919161,0.198206238,0.78989626,0.831249292,0.23960358,0.973261484,0.963706376,0.116381227,0.375768072,0
0.489595232,0.175801233,0.928780973,0.950836604,0.620812668,0.960764696,0.505288626,0.874540091,0.542028659,0.349444355,0.552477581,0.320247934
0.710560944,0.987411591,0.364049031,0.931710178,0.828682728,0.305122751,0.960652063,0.104796587,0.206568853,0.342489093,0.302610096,0
0.916133712,0.048472757,0.52003549,0.761972517,0.347405774,0.171074455,0.479735822,0.184996598,0.228513561,0.14916881,0.403528664,0.471698113
0.502842299,0.212026546,0.281725109,0.108778997,0.001743413,0.128043095,0.089469512,0.407525285,0.245588939,0.076372759,0.188452519,0.267857143
0.999076686,0.242686397,0.807104615,0.656410813,0.837741747,0.658800392,0.998322499,0.348204094,0.458401245,0.470106901,0.534629934,0.010288066
0.41269563,0.896034714,0.697419543,0.729368926,0.740099517,0.090354108,0.6386593,0.177808527,0.423716901,0.433554981,0.235804702,0.526041667
0.179142277,0.430731559,0.798914105,0.431221638,0.812205402,0.976277196,0.612757369,0.343831431,0.217612786,0.258639048,0.395902076,0
0.083043495,0.192732777,0.2087682,0.142503615,0.678324076,0.499877275,0.492869155,0.351008659,0.128836607,0.099607911,0.269078203,0.178571429
0.947178402,0.377258619,0.712994378,0.978691364,0.125844766,0.145813051,0.041134021,0.838260068,0.59635676,0.1529282,0.425141186,0
0.52790961,0.48805387,0.611108983,0.74001203,0.160400039,0.058071192,0.017696442,0.081573159,0.803970782,0.224296155,0.02467816,0
0.756950153,0.142284443,0.730556477,0.343786974,0.161727388,0.191102185,0.96915552,0.997534269,0.944871601,0.373544179,0.352777084,0.150727651
0.038696756,0.544792632,0.309116698,0.796699822,0.434768524,0.273752583,0.176474146,0.896776599,0.068275666,0.072017461,0.247520851,0.625
0.195335997,0.114429639,0.236828471,0.542120683,0.55575497,0.178758518,0.127734154,0.363128929,0.386087432,0.049239807,0.085341342,0
0.164523325,0.646731677,0.029971325,0.797168206,0.507881405,0.787993035,0.713440317,0.599606993,0.266591174,0.091025835,0.372702037,0.15503876
0.486772161,0.144808168,0.145075092,0.856921749,0.283969685,0.38312135,0.885991556,0.961588344,0.700785735,0.190644139,0.320066977,0
0.843186844,0.84374673,0.864202554,0.941494042,0.0003298,0.534411306,0.227940705,0.184712481,0.198794511,0.192868348,0.342877474,0
0.401216172,0.611069379,0.153725337,0.876540773,0.08554387,0.985102538,0.307770955,0.400563187,0.00501973,0.073684126,0.46743383,0
0.669165919,0.734944996,0.692910932,0.606335535,0.755740252,0.533204688,0.652034863,0.411545343,0.149520894,0.309214024,0.471512091,0.242647059
0.913773104,0.889709069,0.656763921,0.196558659,0.441369206,0.579172314,0.438117912,0.515331257,0.860842127,0.38009996,0.636844594,0.138888889
0.698105228,0.876643456,0.375424245,0.134257407,0.355831725,0.834788699,0.867122011,0.040766783,0.876351912,0.440410406,0.62445967,0.476371951
0.838655262,0.422619815,0.643537925,0.518308235,0.856159436,0.919450167,0.250230996,0.679559477,0.881227259,0.221089954,0.613137842,0
0.13362208,0.316522049,0.529257717,0.134444588,0.441082426,0.503400796,0.290129018,0.61440936,0.889515907,0.238326509,0.248196007,0.183823529
0.420315527,0.796401341,0.372563311,0.346736533,0.85720302,0.146961965,0.1255475,0.005577799,0.817028541,0.135043864,0.139768228,0.208333333
0.205858256,0.476453735,0.814562991,0.44055789,0.593722929,0.895539748,0.696381627,0.715934417,0.050396735,0.276478347,0.469618937,0.430424528
0.894053555,0.490091452,0.304243589,0.618655627,0.467715386,0.856945085,0.464549287,0.029682671,0.198518994,0.158751233,0.499356615,0
0.96612539,0.94633305,0.351634864,0.418039651,0.809753111,0.122885773,0.302685193,0.620164379,0.776556359,0.194375021,0.341318621,0.594059406
0.561015875,0.374467434,0.985319485,0.691928443,0.479671855,0.020218173,0.06596206,0.725867599,0.140836623,0.126769019,0.118039906,0.108695652
0.386926275,0.723330135,0.009935087,0.848184239,0.208347568,0.831978422,0.575561551,0.837375012,0.402612004,0.093325545,0.477861086,0
0.992712382,0.302434058,0.669015231,0.853706482,0.044517454,0.87077244,0.220738739,0.448588172,0.432459451,0.127090627,0.4313309,0
0.139941841,0.042451365,0.722832326,0.083598184,0.703706934,0.116749981,0.845945631,0.968725309,0.232087449,0.256504177,0.076434552,0.046068796
0.326180224,0.859157612,0.260018108,0.984720185,0.01786909,0.881057812,0.973369013,0.062685694,0.073570145,0.209103641,0.440428135,0.012376238
0.266480127,0.486838422,0.619003098,0.464279215,0.659293569,0.701908305,0.200462606,0.760858133,0.791561086,0.216932187,0.370033824,0.208333333
0.678420721,0.088697303,0.035137451,0.951436342,0.175079436,0.832305554,0.844931783,0.327039781,0.996998349,0.147366696,0.503659202,0.28280543
0.860665419,0.838102697,0.890610322,0.65083893,0.715577743,0.707361461,0.801739547,0.123260693,0.911635902,0.865529499,0.528803785,0.041436464
0.89359208,0.457402186,0.4520337,0.483850616,0.388270887,0.779054912,0.676634121,0.024297701,0.149312375,0.177489901,0.573479142,0.456621005
0.495541254,0.670250039,0.352108233,0.190412796,0.94121,0.775809793,0.263048475,0.097392709,0.301823466,0.168961939,0.550263109,0.1953125
0.588706579,0.394275282,0.034445973,0.178700375,0.731538423,0.630254346,0.889629867,0.45308479,0.558558493,0.134869131,0.528277471,0.587606838
0.993484052,0.313163175,0.431499812,0.162664146,0.709586039,0.931839994,0.111778848,0.997105646,0.615517772,0.129267075,0.53090894,0.178571429
0.204259006,0.630195293,0.831280476,0.745119569,0.125848245,0.631118082,0.049922561,0.238093633,0.180032238,0.145637002,0.235295935,0.535714286
0.102327957,0.786649815,0.422007154,0.078472704,0.401284075,0.677436877,0.143448504,0.409289788,0.236867365,0.134120667,0.371608178,0.474137931
0.956704904,0.709778691,0.001303549,0.709300712,0.097537023,0.675441927,0.877127825,0.085788269,0.631966098,0.136056587,0.538153915,0.084507042
0.793244396,0.173143858,0.124233539,0.626509352,0.476521624,0.560233294,0.703071957,0.162862423,0.301719565,0.120174494,0.495192925,0.461309524
0.819335552,0.090919076,0.49730013,0.505813391,0.989029291,0.086609605,0.199882012,0.595478986,0.413918393,0.096559269,0.294540622,0.815217391
0.569160362,0.557339191,0.462029532,0.888784499,0.736750571,0.331263868,0.207230457,0.896405859,0.814405144,0.182862479,0.353174683,0.416666667
0.308232029,0.919920168,0.70848553,0.881974792,0.130604796,0.01082111,0.197260231,0.527687428,0.0104746,0.179346908,0.025090772,0.625
0.243478615,0.265621485,0.352206732,0.900375775,0.252311949,0.229614168,0.983864088,0.164101531,0.256082154,0.194527319,0.282222895,0.372774481
0.477781339,0.768318616,0.043240971,0.864850628,0.273780743,0.055706412,0.280774023,0.111376551,0.542738899,0.1043374,0.151158083,0.508474576
0.753054995,0.90112088,0.718339718,0.547220251,0.694909674,0.743194214,0.190286618,0.366152827,0.971017049,0.225399117,0.452178036,0.25
0.303533042,0.700413684,0.393439877,0.047706111,0.834082976,0.343457073,0.85914213,0.221533414,0.70046685,0.326119661,0.288335972,0.603165939
0.305788925,0.00757462,0.98204408,0.610917033,0.536553775,0.9442003,0.695462653,0.633801128,0.143579918,0.276057327,0.485819133,0.433006536
0.399145031,0.87523281,0.110672141,0.231105389,0.411545655,0.987059171,0.477996109,0.831797142,0.598697377,0.10874757,0.478793965,0
0.253070199,0.285445569,0.462811495,0.585363072,0.548928904,0.442893612,0.14287007,0.10094688,0.914327961,0.112421388,0.394914056,0.294117647
0.470879459,0.674894278,0.118320521,0.222611162,0.901934024,0.780916763,0.2225916,0.687377495,0.03086237,0.041131406,0.275624875,0.654761905
0.241677699,0.450875414,0.791410525,0.605836478,0.152592146,0.253204768,0.445168384,0.048842408,0.559377538,0.207637422,0.232101141,0
0.339462069,0.595766082,0.068412574,0.090032999,0.451160552,0.280239331,0.347979417,0.665750722,0.536932469,0.101894098,0.232322421,0.130208333
0.390599503,0.536629121,0.078306483,0.439304909,0.229842338,0.080504486,0.695203351,0.945094048,0.277988588,0.116138512,0.235438312,0.61123348
0.671024398,0.418407911,0.569623263,0.167138825,0.893760819,0.053675303,0.268874688,0.000353741,0.312982819,0.196788389,0.243498931,0.617816092
0.202289425,0.538738996,0.532088647,0.842257892,0.070569183,0.292162591,0.400654967,0.507263954,0.70678984,0.215986786,0.137967561,0
0.289325933,0.524546651,0.860058271,0.467388917,0.301556339,0.542485597,0.291027278,0.280107288,0.986385326,0.346453963,0.388768365,0.723684211
0.242826319,0.693295358,0.862855292,0.773675542,0.508012558,0.428390862,0.893656824,0.995267881,0.83412392,0.658019524,0.413762016,0.433453237
0.41002591,0.947072097,0.215842945,0.313939598,0.728267954,0.781949059,0.171874781,0.068817624,0.924144274,0.097631469,0.504156349,0.25
0.546013137,0.924453397,0.248091877,0.394692179,0.157796878,0.970488525,0.16441528,0.378805796,0.584776575,0.069209222,0.541746812,0
0.896771643,0.421041424,0.549342091,0.165678475,0.014267242,0.883901442,0.203150869,0.587643393,0.220997262,0.077739374,0.607512971,0.666666667
0.909457777,0.586472177,0.064551906,0.360322494,0.530026631,0.536469101,0.054285793,0.831576218,0.044050599,0.070477731,0.346276408,0.3125
0.699738698,0.286670464,0.189540662,0.133543961,0.963672919,0.322409515,0.887429584,0.551742989,0.099727085,0.146182769,0.370141472,0.061349693
0.663753318,0.020375521,0.073437161,0.964925863,0.301046171,0.313962813,0.016277618,0.255274528,0.247654713,0.048059448,0.380375627,0.340909091
0.759207613,0.977119479,0.988481793,0.817814521,0.934331165,0.27787473,0.379368194,0.446040949,0.489203272,0.416629047,0.352911629,0.05952381
0.887625895,0.922491855,0.118553856,0.188829317,0.611621108,0.676992711,0.47443974,0.695889684,0.92539012,0.163209566,0.60537874,0
0.369839444,0.529963166,0.807737102,0.881987133,0.602111537,0.924816816,0.933006954,0.669849127,0.102209198,0.366483775,0.466992144,0.158450704
0.818544855,0.634484269,0.764330938,0.145291925,0.257417097,0.28719172,0.700277064,0.672044803,0.697250355,0.402339246,0.341776551,0
0.749533138,0.177504482,0.244348076,0.911513979,0.169134882,0.53554777,0.493296795,0.485386196,0.480479883,0.129821882,0.429504433,0.214285714
0.972393678,0.570148486,0.862097314,0.826579497,0.024574709,0.942747344,0.623672455,0.308059446,0.976574721,0.653066442,0.506752233,0.498310811
0.657491903,0.655743293,0.943366356,0.31157519,0.575761377,0.505985575,0.901487235,0.885272002,0.858973455,0.766823926,0.508048658,0.236979167
0.367227387,0.678385148,0.469856688,0.078564754,0.987049712,0.569335378,0.67473981,0.659346238,0.180321432,0.208802896,0.362346252,0.017985612
0.082230588,0.785547398,0.220519473,0.4493535,0.069004306,0.344719859,0.713307639,0.33638607,0.285235139,0.222576485,0.124684556,0.046875
0.24133833,0.663283324,0.420498837,0.585694623,0.160926774,0.283067312,0.117632627,0.084210873,0.817042244,0.101949699,0.355339422,0.454545455
0.402711376,0.054616273,0.07932558,0.959269442,0.868463172,0.251583081,0.817613751,0.951533108,0.92952596,0.135922199,0.248273986,0.025684932
0.2534372,0.646422238,0.443542855,0.218378389,0.02705987,0.064311705,0.999614307,0.496701378,0.461925097,0.328676091,0.065155091,0.003396739
0.05692844,0.996911409,0.237674918,0.17449291,0.589436853,0.175013104,0.864640961,0.276186061,0.18512719,0.250867433,0.153232385,0.678499496
0.511625632,0.864525551,0.881935905,0.166300861,0.882201285,0.52024871,0.430083054,0.517660306,0.178395901,0.402305217,0.390921125,0
0.123975327,0.253903435,0.728263167,0.01994062,0.151972184,0.5456512,0.943767129,0.706481603,0.260497859,0.293221779,0.296976662,0.305071315
0.360684821,0.977914482,0.125214437,0.525903786,0.417823961,0.396282575,0.837565975,0.562192206,0.041876018,0.149599006,0.362829008,0.378595601
0.401628783,0.664377932,0.475813701,0.552650696,0.815516383,0.971839061,0.165716985,0.044491734,0.389752886,0.121091649,0.342154316,0.104166667
0.512628947,0.079843247,0.668611744,0.002393361,0.556022113,0.550558482,0.266677868,0.50460472,0.851534266,0.196862575,0.439941478,0.188679245
0.491599726,0.655915827,0.820155072,0.363801878,0.436667968,0.258169077,0.266190723,0.543520253,0.173001566,0.292909938,0.300934002,0.143442623
0.828318108,0.20191231,0.502243103,0.992848351,0.928767183,0.450831802,0.204360761,0.570537166,0.252597713,0.072402146,0.564034185,0.416666667
0.792350662,0.980458712,0.957181334,0.102456669,0.168233575,0.226068913,0.222743164,0.566001357,0.057349583,0.216862818,0.396256578,0.869565217
0.852338176,0.163457719,0.681466523,0.220050209,0.586587047,0.875128046,0.974658984,0.248348872,0.143050178,0.282880917,0.58927742,0.602430556
0.454328532,0.425617336,0.729186978,0.60500637,0.25905762,0.756635599,0.678114101,0.207546814,0.710319106,0.34493602,0.431306436,0.442176871
0.177729197,0.974070269,0.463527447,0.787005148,0.739482489,0.636355574,0.542630416,0.157840471,0.633358673,0.37534902,0.336576652,0
0.234566151,0.462970722,0.23859478,0.049525063,0.579230248,0.287181665,0.341768352,0.240279083,0.537888395,0.117801645,0.177074763,0
0.890463578,0.934566015,0.047743112,0.610468878,0.316323543,0.965113715,0.453737021,0.018376657,0.367609371,0.065020169,0.642772236,0.197368421
0.414036645,0.262318138,0.839374171,0.827390438,0.316506755,0.511439882,0.099479752,0.039807031,0.599610144,0.246092667,0.471695746,0
0.459848631,0.392389016,0.773525898,0.087263145,0.270767625,0.401470918,0.951747808,0.765398491,0.250297817,0.380206833,0.319967145,0.03515625
0.327182856,0.496534696,0.671433655,0.216728654,0.341025572,0.618103146,0.480826444,0.537350827,0.598399291,0.271206499,0.487508023,0.36971831
0.713366048,0.479236786,0.944191246,0.797264819,0.504552153,0.427759158,0.164524882,0.308400431,0.54269307,0.240729574,0.477350141,0.46875
0.903341494,0.945922168,0.881057146,0.36304458,0.670240684,0.681156874,0.708804709,0.152144918,0.361562508,0.463833274,0.564291415,0
0.384296376,0.108396267,0.834295703,0.331381246,0.104636835,0.192749932,0.401934929,0.161377985,0.288190916,0.19586385,0.306561659,0.559210526
0.679756454,0.634347783,0.02117333,0.232083477,0.115710844,0.915146628,0.060912656,0.22315781,0.465454036,0.052652922,0.595558709,0.528846154
0.709216535,0.793914474,0.339552927,0.545894793,0.619508759,0.997635149,0.204239234,0.482648752,0.350427057,0.096974579,0.485010344,0.625
0.633561325,0.895752629,0.449143199,0.780909804,0.724794081,0.515171839,0.302764746,0.331482422,0.121755535,0.175973191,0.444370404,0.561797753
0.568566057,0.873032935,0.078216508,0.96006074,0.915362225,0.403404815,0.346278093,0.695509619,0.358181568,0.094491011,0.454851856,0.582191781
0.149863366,0.104139121,0.519166475,0.305804244,0.030103128,0.23101629,0.188871815,0.877066349,0.925423982,0.163824071,0.170477944,0.795454545
0.504718188,0.814246764,0.416684458,0.998608943,0.418614657,0.180960836,0.679344004,0.846287221,0.597831538,0.299653776,0.360359422,0.353773585
0.625352199,0.27163609,0.383909876,0.018487302,0.071882204,0.176777865,0.07722205,0.49410537,0.797226468,0.098693647,0.428519314,0.625
0.109629124,0.80136314,0.618482714,0.46844491,0.625384973,0.125233999,0.586369195,0.136855066,0.274439979,0.344901364,0.162524577,0.562015504
0.081658801,0.702196443,0.699643226,0.559974932,0.371153869,0.233101621,0.151748842,0.354778484,0.891334542,0.24124862,0.139357263,0.15625
0.96837803,0.09035932,0.224982282,0.855712096,0.168545323,0.997079463,0.006132809,0.782022452,0.09116375,0.054099833,0.553020315,0.25
0.879498759,0.477580614,0.688434017,0.491332739,0.504987624,0.976617301,0.935657974,0.903111362,0.260110589,0.373628771,0.577422502,0.068770227
0.783879385,0.351697077,0.681811463,0.032939632,0.489445819,0.034151247,0.956952796,0.867474854,0.120807773,0.302282306,0.206031725,0.630175983
